Ennio,Glowinski,125055
Toshimo,Picco,122495
Toshimo,Picco,122263
Toshimo,Picco,126153
Takushi,Kalloufi,121243
Takushi,Kalloufi,120897
Abdelwaheb,Koblitz,122237
Shrikanth,Hettesheimer,120775
Shrikanth,Hettesheimer,120552
Shrikanth,Hettesheimer,122801
Shrikanth,Hettesheimer,124273
Shrikanth,Hettesheimer,126434
Shrikanth,Hettesheimer,129368
Shrikanth,Hettesheimer,129245
Shrikanth,Hettesheimer,132531
Shrikanth,Hettesheimer,134796
Shrikanth,Hettesheimer,134858
Shrikanth,Hettesheimer,135960
Akeel,Ibel,120079
Akeel,Ibel,124215
Akeel,Ibel,125501
Akeel,Ibel,126773
Akeel,Ibel,128691
Akeel,Ibel,128756
Taiji,Iacovou,120643
Yishay,Rissland,121184
Yishay,Rissland,120791
Yishay,Rissland,120940
Yishay,Rissland,122955
Yishay,Rissland,123590
Yishay,Rissland,125628
Yishay,Rissland,126389
Yishay,Rissland,126954
Yishay,Rissland,129848
Aleksander,Pellegrinelli,123347
Danae,Matheson,122634
Danae,Matheson,123105
Danae,Matheson,127363
Danae,Matheson,127042
Kristine,Iacovou,120880
Kristine,Iacovou,121108
Sudhanshu,Schwabacher,120637
Sudhanshu,Schwabacher,124283
Sudhanshu,Schwabacher,126612
Sudhanshu,Schwabacher,126931
Van,Cannane,123026
Van,Cannane,127168
Van,Cannane,127746
Van,Cannane,130742
Van,Cannane,131955
Sigeru,Narlikar,120800
Sigeru,Narlikar,125030
Sigeru,Narlikar,125658
Valdiodio,Weedman,120642
Valdiodio,Weedman,124545
Valdiodio,Weedman,127816
Valdiodio,Weedman,131090
Valdiodio,Weedman,134794
Valdiodio,Weedman,135955
Goh,Linnainmaa,122463
Goh,Linnainmaa,126089
Goh,Linnainmaa,126602
Goh,Linnainmaa,128833
Goh,Linnainmaa,131587
Goh,Linnainmaa,131112
Jeanne,DuCasse,121267
Mihalis,Wilharm,121733
Mihalis,Wilharm,125505
Alejandra,Jiang,122324
Khalid,Basawa,122515
Werner,Clemencon,120966
Werner,Clemencon,121403
Werner,Clemencon,121018
Werner,Clemencon,123603
Werner,Clemencon,123109
Werner,Clemencon,126607
Adam,Asrin,120094
Mohit,Kroon,120041
Mohit,Kroon,123155
Wayne,Zallocco,120652
Wayne,Zallocco,124758
Wayne,Zallocco,126368
Wayne,Zallocco,126262
Wayne,Zallocco,129211
Wayne,Zallocco,132700
Wayne,Zallocco,132697
Wayne,Zallocco,136102
Adhemar,Eiter,123100
Adhemar,Eiter,123152
Adhemar,Eiter,123404
Adhemar,Eiter,124168
Adhemar,Eiter,127916
Adhemar,Eiter,129534
Adhemar,Eiter,133230
Adhemar,Eiter,133169
Adhemar,Eiter,134662
Thodoros,Vasanthakumar,120132
Thodoros,Vasanthakumar,124412
Stamatina,Shiratori,120301
Stamatina,Shiratori,124496
Adil,Brickell,120446
Adil,Brickell,121984
Adil,Brickell,123305
Adil,Brickell,123993
Adil,Brickell,126048
George,Erdmenger,121557
George,Erdmenger,124038
George,Erdmenger,124629
George,Erdmenger,128418
George,Erdmenger,132907
George,Erdmenger,133876
George,Erdmenger,134612
George,Erdmenger,138788
Steen,Bhattacharjee,120844
Steen,Bhattacharjee,123377
Steen,Bhattacharjee,126641
Steen,Bhattacharjee,126400
Steen,Bhattacharjee,128149
Steen,Bhattacharjee,132161
Steen,Bhattacharjee,135270
Hatim,Hofman,121399
Hatim,Hofman,123751
Hatim,Hofman,127556
Hatim,Hofman,131344
Kankanahalli,Wendorf,121708
Kankanahalli,Wendorf,121508
Xiping,Birdsall,120616
Xiping,Birdsall,123580
Xiping,Birdsall,127574
Xiping,Birdsall,127260
Xiping,Birdsall,129806
Xiping,Birdsall,130972
Lorien,Lanteri,121404
Lorien,Lanteri,124540
Lorien,Lanteri,128294
Shugo,Peck,121874
Shugo,Peck,125637
Etsuo,Stamatiou,121721
Etsuo,Stamatiou,124168
Etsuo,Stamatiou,127643
Etsuo,Stamatiou,128103
Etsuo,Stamatiou,128000
Gopalakrishnan,Conta,120546
Gopalakrishnan,Conta,124949
Gopalakrishnan,Conta,125201
Gopalakrishnan,Conta,127472
Nidapan,Segond,120223
Nidapan,Segond,121344
Boaz,Fandrianto,122155
Laurentiu,Koblitz,121127
Laurentiu,Koblitz,124561
Arumugam,Guting,121517
Shirish,Tischendorf,123143
Shirish,Tischendorf,124584
Shirish,Tischendorf,128791
Shirish,Tischendorf,132819
Shirish,Tischendorf,134909
Shirish,Tischendorf,139014
Shigehito,Poujol,123536
Shigehito,Poujol,124950
Berry,Merks,120660
Berry,Merks,124622
Berry,Merks,127102
Berry,Merks,129547
Aran,Bridgland,122920
Trygve,Feinberg,122248
Trygve,Feinberg,123743
Trygve,Feinberg,124274
Trygve,Feinberg,127315
Lucien,Egerstedt,120237
Lucien,Egerstedt,120659
Lucien,Egerstedt,125127
Lucien,Egerstedt,127123
Lucien,Egerstedt,130518
Zengping,Kruskal,121124
Willard,Pelc,120177
Willard,Pelc,120546
Willard,Pelc,121365
Willard,Pelc,121876
Willard,Pelc,124122
Willard,Pelc,124454
Willard,Pelc,128108
Willard,Pelc,132380
Willard,Pelc,133630
Yannis,Lanzelotte,120511
Yannis,Lanzelotte,124803
Yannis,Lanzelotte,127899
Yannis,Lanzelotte,127999
Yannis,Lanzelotte,130277
Yannis,Lanzelotte,131277
Yannis,Lanzelotte,132301
Yannis,Lanzelotte,133012
Arun,Suppi,121623
Arun,Suppi,125221
Mizuhito,Puppo,121253
Mizuhito,Puppo,125618
Berto,Brandsma,120994
Berto,Brandsma,121659
Berto,Brandsma,123916
Berto,Brandsma,125071
Berto,Brandsma,128090
Berto,Brandsma,130207
Mingsen,Melton,120112
Stevo,Ariola,120136
Stevo,Ariola,122272
Sanjoy,Slaats,120989
Sanjoy,Slaats,121629
Sanjoy,Slaats,124900
Sanjoy,Slaats,126797
Sanjoy,Slaats,129042
Sanjoy,Slaats,133215
Sanjoy,Slaats,132757
Sanjoy,Slaats,133748
Sanjoy,Slaats,136029
Sanjoy,Slaats,137646
Weiyi,Ranft,120236
Weiyi,Ranft,122696
Weiyi,Ranft,124674
Weiyi,Ranft,128416
Weiyi,Ranft,128959
Weiyi,Ranft,132089
Weiyi,Ranft,133401
Weiyi,Ranft,134435
Weiyi,Ranft,135400
Weiyi,Ranft,135735
Fabrizio,DuBourdieux,120206
Angel,Ossenbruggen,120295
Aloys,Senzako,120801
Keiichiro,Birnbaum,121216
Vasilis,Hambrick,120430
Vasilis,Hambrick,122853
Adas,Fetvedt,120398
Woody,Copas,121354
Woody,Copas,121220
Gil,Standera,120310
Gil,Standera,123704
Gil,Standera,123685
Gil,Standera,124536
Gil,Standera,125493
Niranjan,Lamma,123813
Niranjan,Lamma,124966
Niranjan,Lamma,128610
Niranjan,Lamma,130374
Niranjan,Lamma,130830
Niranjan,Lamma,130849
Niranjan,Lamma,130427
Niranjan,Lamma,130818
Jenwei,Spelt,120986
Jenwei,Spelt,121446
Jenwei,Spelt,122319
Jenwei,Spelt,126226
Franziska,Salvesen,120405
Franziska,Salvesen,122544
Franziska,Salvesen,124341
Franziska,Salvesen,124171
Kayoko,Ravishankar,120512
Kayoko,Ravishankar,121692
Jouko,Lortz,121468
Toney,Anido,121503
Toney,Anido,121520
Szabolcs,Borstler,121040
Szabolcs,Borstler,120712
Szabolcs,Borstler,124293
Szabolcs,Borstler,125534
Szabolcs,Borstler,127337
Szabolcs,Borstler,128525
Szabolcs,Borstler,129600
Ziva,Goldhammer,120292
Ziva,Goldhammer,121875
Ziva,Goldhammer,125420
Ziva,Goldhammer,125660
Ziva,Goldhammer,126014
Ziva,Goldhammer,127384
Mario,Perfilyeva,121200
Mario,Perfilyeva,124181
Denis,Bashian,120034
Deniz,Comyn,120720
Deniz,Comyn,121176
Deniz,Comyn,121070
Deniz,Comyn,122673
Deniz,Comyn,124943
Deniz,Comyn,125494
Deniz,Comyn,125834
Deniz,Comyn,129356
Deniz,Comyn,129691
Deniz,Comyn,130651
Nevio,Dechter,121410
Nevio,Dechter,124920
Flemming,Cooke,120169
Huiqun,Massonet,121272
Huiqun,Massonet,125576
Huiqun,Massonet,127895
Huiqun,Massonet,128682
Mang,Imataki,120107
Mang,Imataki,122272
Nathalie,Pepe,122906
Nathalie,Pepe,126541
Vidar,Nitto,120292
Vidar,Nitto,124755
Vidar,Nitto,127968
Vidar,Nitto,128412
Vivian,Minakawa,121522
Vivian,Minakawa,124485
Vivian,Minakawa,127102
Vivian,Minakawa,129057
Vivian,Minakawa,132805
Vivian,Minakawa,135713
Vivian,Minakawa,139500
Vivian,Minakawa,143636
Vivian,Minakawa,144890
Vivian,Minakawa,144646
Vivian,Minakawa,148820
Angus,Byoun,121071
Lalit,Tanemo,121472
Lalit,Tanemo,121224
Lalit,Tanemo,125446
Lalit,Tanemo,126212
Lalit,Tanemo,126675
Lalit,Tanemo,129037
Mary,Glinert,122038
Zito,Valiente,121632
Zito,Valiente,122456
Zito,Valiente,125171
Arie,Gecsei,120276
Arie,Gecsei,121026
Arie,Gecsei,121546
Arie,Gecsei,125179
Arie,Gecsei,125688
Arie,Gecsei,125526
Arie,Gecsei,125860
Tze,Trelles,120417
Jahangir,Setlzner,123261
Jahangir,Setlzner,123242
Nobuyoshi,Ananiadou,122141
Juichirou,Thambidurai,125469
Juichirou,Thambidurai,127991
Juichirou,Thambidurai,131288
Juichirou,Thambidurai,134130
Juichirou,Thambidurai,136918
Juichirou,Thambidurai,137689
Juichirou,Thambidurai,139694
Juichirou,Thambidurai,139698
Juichirou,Thambidurai,140348
Juichirou,Thambidurai,140821
Juichirou,Thambidurai,141292
Juichirou,Thambidurai,144944
Juichirou,Thambidurai,145300
Juichirou,Thambidurai,149440
Kazuhiro,Erdi,120455
Kazuhiro,Erdi,121503
Jayesh,Schrift,121363
Elvis,Demri,122151
Zeljko,Bashian,120959
Zeljko,Bashian,120970
Charlene,Yoshimura,120611
Hercules,Baer,120954
Hercules,Baer,121562
Guenter,Segond,120384
Guenter,Segond,122558
Guenter,Segond,124865
Guenter,Segond,124938
Fox,Rabejac,120917
Fox,Rabejac,123090
Fox,Rabejac,124290
Fox,Rabejac,125900
Shimshon,Emmerich,121839
Shimshon,Emmerich,123096
Shimshon,Emmerich,122758
Shimshon,Emmerich,126572
Shimshon,Emmerich,127861
Shimshon,Emmerich,131775
Bedrich,Penn,120432
Bedrich,Penn,124013
Froduald,Angelov,120441
Wojceich,Peek,121083
Wojceich,Peek,121064
Wojceich,Peek,122169
Wojceich,Peek,124725
Wojceich,Peek,127459
Wojceich,Peek,129289
Wojceich,Peek,130858
Jinya,Heusch,122738
Jinya,Heusch,123977
Jinya,Heusch,125894
Jinya,Heusch,128926
Zvonko,Masaki,122092
Zvonko,Masaki,122295
Almudena,Dratva,120487
Almudena,Dratva,124754
Almudena,Dratva,124684
Almudena,Dratva,124859
Almudena,Dratva,128507
Almudena,Dratva,130690
Almudena,Dratva,130862
Almudena,Dratva,132927
Almudena,Dratva,134925
Almudena,Dratva,137320
Almudena,Dratva,139639
Almudena,Dratva,142638
Nimmagadda,Monarch,120222
Genevieve,Alpay,120081
Marsja,Vernadat,120435
Marsja,Vernadat,121760
Marsja,Vernadat,124997
Marsja,Vernadat,127183
Abdulah,Yetim,121273
Hairong,Stellhorn,120085
Hairong,Stellhorn,120648
Hairong,Stellhorn,120663
Hairong,Stellhorn,122906
Hairong,Stellhorn,123946
Maya,Cools,123351
Maya,Cools,126208
Jagoda,Ohori,122791
Deniz,Noriega,121239
Arfst,Asrin,121766
Arfst,Asrin,125572
Arfst,Asrin,125347
Arfst,Asrin,128072
Arfst,Asrin,127966
Arfst,Asrin,127645
Serge,Beeson,120830
Serge,Beeson,123741
Serge,Beeson,126342
Hyuncheol,Munro,120102
Hyuncheol,Munro,120409
Leen,Siochi,120483
Leen,Siochi,124825
Leen,Siochi,128026
Leen,Siochi,131611
Leen,Siochi,132040
Honglan,Lorcy,120456
Marke,Hasham,120988
Marke,Hasham,122729
Marke,Hasham,125262
Marke,Hasham,128417
Marke,Hasham,128945
Marke,Hasham,129312
Marke,Hasham,130001
Marke,Hasham,130055
Marke,Hasham,131628
Marke,Hasham,135431
Marke,Hasham,136872
Marke,Hasham,138616
Sadegh,Rothe,121522
Lihong,Brookner,120969
Lihong,Brookner,124846
Lihong,Brookner,125353
Lihong,Brookner,128494
Lihong,Brookner,131246
Lihong,Brookner,133260
Lihong,Brookner,137276
Lihong,Brookner,141228
Lihong,Brookner,144780
Lihong,Brookner,146100
Alair,Schieder,120025
Alair,Schieder,123913
Alair,Schieder,126460
Mantis,Strooper,120801
Heejo,Simkin,120929
Heejo,Simkin,123071
Heejo,Simkin,127000
Heejo,Simkin,127699
Heejo,Simkin,127328
Heejo,Simkin,129145
Heejo,Simkin,129326
Heejo,Simkin,132900
Heejo,Simkin,133937
Stella,Perry,122196
Stella,Perry,122333
Stella,Perry,121941
Stella,Perry,124671
Stella,Perry,128241
Stella,Perry,130308
Stella,Perry,131411
Stella,Perry,134648
Tetsushi,Prochazka,121648
Eran,Talmor,120358
Eran,Talmor,120307
Eran,Talmor,123868
Eran,Talmor,125426
